time,flux,flux_err,bge,quality,bgv,fdv,fkv,fsv,ife1,ife2,ife3,ifl1,ifl2,ifl3,ire1,ire2,ire3,irm1,irm2,irm3,irq1,irq2,irq3,rstfc,tmid_utc,xic,yic,ccdtemp,ntemps,bjdcorr,tfa1,tfa2,tfa3,pca1,pca2,pca3
2459103.7573647993,7.88334,nan,0.28,G,0.01,0.0522165423,-0.00522716291,1.10749139,65.7,80.52,88.7,22532.87,33844.86,41059.68,0.00317,0.00258,0.00235,7.88334,7.44165,7.23184,G,G,G,tess2020255055914-s0029-2-2-0193_cal_img_bkgdsub,2459103.7529349,1238.19766,535.702037,-80.447245,7.0,0.003629176131405147,7.883320361765265,7.441104443899397,7.231307348958714,7.883252547673255,7.4410393118564055,7.231373900947652
2459103.7643092643,7.88385,nan,0.3,G,0.0,0.0529705737,-0.00588043272,1.10501639,65.69,80.52,88.68,22522.22,33836.88,41047.45,0.00317,0.00258,0.00235,7.88385,7.4419,7.23216,G,G,G,tess2020255060914-s0029-2-2-0193_cal_img_bkgdsub,2459103.7598793,1238.19841,535.704387,-80.44997500000002,8.0,0.0036292415067992246,7.883712588243935,7.440531805193925,7.231931552657044,7.883765098300502,7.441295288492015,7.2317016888767975
2459103.7712537297,7.8836,nan,0.3,G,0.0,0.0524331454,-0.00564668173,1.1078473,65.7,80.51,88.68,22527.32,33832.08,41043.1,0.00317,0.00258,0.00235,7.8836,7.44206,7.23228,G,G,G,tess2020255061914-s0029-2-2-0193_cal_img_bkgdsub,2459103.7668237,1238.1963,535.701897,-80.44643611111113,9.0,0.0036293068311082383,7.8848056886628015,7.4410309019747,7.231334693732696,7.883516107956364,7.4414591567827015,7.2318225374952405
2459103.778198295,7.88352,nan,0.33,G,0.02,0.0531130546,-0.00427941163,1.10535506,65.7,80.53,88.69,22529.07,33845.66,41053.77,0.00317,0.00258,0.00235,7.88352,7.44162,7.232,G,G,G,tess2020255062914-s0029-2-2-0193_cal_img_bkgdsub,2459103.7737682,1238.18615,535.703194,-80.4464715,10.0,0.0036293721052624464,7.88346101535936,7.440202474520912,7.231877016382273,7.883426515829948,7.441011418943772,7.2315227392115
2459103.78514276,7.88332,nan,0.24,G,0.03,0.0538433817,-0.00513468701,1.10559928,65.7,80.53,88.69,22533.25,33848.54,41054.79,0.00317,0.00258,0.00235,7.88332,7.44153,7.23197,G,G,G,tess2020255063914-s0029-2-2-0193_cal_img_bkgdsub,2459103.7807126,1238.19719,535.705717,-80.44679000000001,8.0,0.0036294373273824984,7.883993665734532,7.44067304502839,7.232276025613118,7.8832233968817915,7.4409199132882025,7.231481454693237
2459103.792087325,7.8832,nan,0.31,G,0.01,0.0553192393,-0.00687679696,1.10469268,65.71,80.55,88.72,22535.68,33861.54,41078.21,0.00317,0.00258,0.00234,7.8832,7.44111,7.23135,G,G,G,tess2020255064914-s0029-2-2-0193_cal_img_bkgdsub,2459103.7876571,1238.18946,535.702438,-80.444515,7.0,0.003629502499347327,7.883587216934322,7.440039916732824,7.231063583947294,7.88311143240303,7.440515021286397,7.230878159308191
2459103.7990317903,7.88363,nan,0.29,G,0.05,0.0531612461,-0.00587098197,1.10676679,65.69,80.52,88.69,22526.7,33843.56,41055.05,0.00317,0.00258,0.00235,7.88363,7.44169,7.23196,G,G,G,tess2020255065914-s0029-2-2-0193_cal_img_bkgdsub,2459103.7946015,1238.18711,535.703917,-80.44466666666669,9.0,0.0036295676192805,7.883717858734776,7.44098720524967,7.2313141255388995,7.883525272190708,7.441077237666734,7.231453085392526
2459103.8059762553,7.88342,nan,0.31,G,0.0,0.0552600589,-0.0071508099,1.10485576,65.7,80.51,88.68,22531.18,33834.6,41045.21,0.00317,0.00258,0.00235,7.88342,7.44198,7.23222,G,G,G,tess2020255070914-s0029-2-2-0193_cal_img_bkgdsub,2459103.8015459,1238.1875,535.702522,-80.43962375,8.0,0.0036296326881115636,7.882202400951585,7.440965287762114,7.231510763304681,7.883336562745656,7.441398324786908,7.231758647538463
2459103.812920821,7.88653,nan,0.26,G,0.04,0.0538642208,-0.0047135758,1.1055638,65.61,80.41,88.56,22466.79,33745.96,40930.33,0.00317,0.00259,0.00235,7.88653,7.44482,7.23526,G,G,G,tess2020255071914-s0029-2-2-0193_cal_img_bkgdsub,2459103.8084904,1238.1856,535.703666,-80.44233100000002,10.0,0.0036296977067845544,7.886241184032431,7.443323655376926,7.235327496816826,7.886429779677276,7.444221531808251,7.234763859407134
2459103.8198652854,7.89201,nan,0.33,G,0.06,0.0526187271,-0.00513593759,1.10861706,65.44,80.19,88.3,22353.61,33562.39,40689.04,0.00318,0.00259,0.00236,7.89201,7.45075,7.24168,G,G,G,tess2020255072914-s0029-2-2-0193_cal_img_bkgdsub,2459103.8154348,1238.18683,535.701498,-80.44519749999999,8.0,0.003629762673414404,7.891391849755369,7.449363999880837,7.240907999457662,7.891900613163763,7.450141175697352,7.241166821142574
2459103.8268098505,7.89272,nan,0.31,G,-0.02,0.0511883273,-0.00586278598,1.10789582,65.42,80.17,88.28,22339.03,33544.07,40676.03,0.00318,0.00259,0.00236,7.89272,7.45134,7.24203,G,G,G,tess2020255073914-s0029-2-2-0193_cal_img_bkgdsub,2459103.8223793,1238.18757,535.702349,-80.43914600000002,10.0,0.0036298275898770495,7.891511255874822,7.450381162003823,7.241600200597207,7.892642719125121,7.450780089801046,7.241586787897617
2459103.8337543155,7.89435,nan,0.35,G,-0.02,0.0541490937,-0.00507764911,1.10886099,65.37,80.13,88.25,22305.52,33512.59,40639.83,0.00318,0.0026,0.00236,7.89435,7.45236,7.243,G,G,G,tess2020255074914-s0029-2-2-0193_cal_img_bkgdsub,2459103.8293237,1238.18884,535.709785,-80.4381905,10.0,0.0036298924543033857,7.893853064393035,7.450241328280399,7.242326278176123,7.894271577000018,7.45180330147428,7.242554933783361
2459103.84069878,7.89458,nan,0.32,G,-0.02,0.0538761128,-0.00516509901,1.10539238,65.36,80.11,88.23,22300.69,33496.2,40630.38,0.00318,0.0026,0.00236,7.89458,7.45289,7.24325,G,G,G,tess2020255075914-s0029-2-2-0193_cal_img_bkgdsub,2459103.8362681,1238.20006,535.703889,-80.44320687500002,8.0,0.0036299572676193478,7.894330085235176,7.450316320507755,7.242262062651389,7.894500372426835,7.452336833083756,7.242804322608722
2459103.8476433447,7.89371,nan,0.29,G,-0.03,0.0545180605,-0.00534643781,1.10598509,65.39,80.13,88.23,22318.56,33511.37,40630.45,0.00318,0.0026,0.00236,7.89371,7.4524,7.24325,G,G,G,tess2020255080914-s0029-2-2-0193_cal_img_bkgdsub,2459103.8432126,1238.19789,535.70509,-80.43865055555554,9.0,0.003630022030760883,7.892714851811798,7.45125847311674,7.243661340428872,7.893633935737944,7.451853681717064,7.242813171306891
2459103.8545878096,7.89383,nan,0.31,G,-0.07,0.053636989,-0.00677346466,1.10494061,65.39,80.12,88.23,22316.07,33501.22,40624.06,0.00318,0.0026,0.00236,7.89383,7.45273,7.24342,G,G,G,tess2020255081914-s0029-2-2-0193_cal_img_bkgdsub,2459103.850157,1238.19685,535.701414,-80.437235,7.0,0.003630086741863379,7.8935592466724325,7.452183085028993,7.242690055842952,7.8937710144578235,7.452208158154339,7.243021267676578
2459103.8615323743,7.89351,nan,0.33,G,-0.05,0.0544282562,-0.0055683071,1.10462241,65.4,80.15,88.27,22322.67,33528.81,40666.67,0.00318,0.0026,0.00236,7.89351,7.45183,7.24228,G,G,G,tess2020255082914-s0029-2-2-0193_cal_img_bkgdsub,2459103.8571015,1238.19417,535.704311,-80.4394645,10.0,0.0036301514027823516,7.893898779793742,7.45007406607737,7.242017067807118,7.893442468793511,7.451298999079718,7.2418635100907665
2459103.868476839,7.89437,nan,0.26,G,-0.11,0.0516065343,-0.00589088739,1.10653506,65.37,80.11,88.22,22305.05,33495.77,40623.1,0.00318,0.0026,0.00236,7.89437,7.4529,7.24345,G,G,G,tess2020255083914-s0029-2-2-0193_cal_img_bkgdsub,2459103.8640459,1238.19433,535.704014,-80.43971222222223,9.0,0.0036302160116560467,7.893864357032545,7.451715003152743,7.243119370902397,7.89432486839746,7.452403744887349,7.243086659221417
2459103.8754214034,7.89411,nan,0.3,G,-0.14,0.0528199649,-0.00548457088,1.10952732,65.38,80.13,88.24,22310.41,33510.2,40637.22,0.00318,0.0026,0.00236,7.89411,7.45244,7.24307,G,G,G,tess2020255084914-s0029-2-2-0193_cal_img_bkgdsub,2459103.8709904,1238.19788,535.704799,-80.43511166666667,9.0,0.0036302805703501083,7.894164530752543,7.451771115985147,7.243417656087361,7.894076000510306,7.451961804246641,7.242730444478713
2459103.882365868,7.89334,nan,0.28,G,0.04,0.053427651,-0.00435894975,1.10664833,65.4,80.16,88.29,22326.29,33535.67,40681.29,0.00318,0.0026,0.00236,7.89334,7.45161,7.24189,G,G,G,tess2020255085914-s0029-2-2-0193_cal_img_bkgdsub,2459103.8779348,1238.20064,535.704726,-80.43309450000002,10.0,0.0036303450769927495,7.8930278282655895,7.4511990592154165,7.24146363009566,7.893228373854768,7.451034141953986,7.241389085870995
2459103.889310332,7.89247,nan,0.29,G,-0.06,0.0541715655,-0.00610153437,1.10713997,65.43,80.2,88.32,22344.15,33570.21,40712.96,0.00318,0.00259,0.00236,7.89247,7.45049,7.24105,G,G,G,tess2020255090914-s0029-2-2-0193_cal_img_bkgdsub,2459103.8848792,1238.18754,535.709475,-80.4324575,8.0,0.0036304095325177376,7.892733733802198,7.450035407899229,7.241694355849286,7.892397756352757,7.449973408504041,7.240637495477035
2459103.896254897,7.88652,nan,0.29,G,0.05,0.0534290008,-0.00555457358,1.10714816,65.61,80.41,88.56,22466.86,33749.23,40935.12,0.00317,0.00259,0.00235,7.88652,7.44472,7.23514,G,G,G,tess2020255091914-s0029-2-2-0193_cal_img_bkgdsub,2459103.8918237,1238.18819,535.705348,-80.43652722222222,9.0,0.0036304739378559144,7.886570765589137,7.4433896199343526,7.233838376984515,7.886401213765189,7.444142280436714,7.234631998393066
2459103.903199361,7.88294,nan,0.29,G,0.02,0.0522265975,-0.00618258531,1.10721248,65.72,80.53,88.69,22541.12,33851.2,41057.74,0.00317,0.00258,0.00235,7.88294,7.44144,7.23189,G,G,G,tess2020255092914-s0029-2-2-0193_cal_img_bkgdsub,2459103.8987681,1238.19667,535.70396,-80.43450499999999,7.0,0.0036305382911399056,7.882164226898025,7.440776063246844,7.231706548320893,7.882833288462027,7.440878236781305,7.231410078034694
2459103.9101439253,7.88264,nan,0.32,G,0.14,0.0532081558,-0.00583882023,1.1105427,65.72,80.55,88.72,22547.24,33862.43,41076.17,0.00316,0.00258,0.00234,7.88264,7.44108,7.2314,G,G,G,tess2020255093914-s0029-2-2-0193_cal_img_bkgdsub,2459103.9057126,1238.19765,535.702541,-80.43496,7.0,0.0036306025942279374,7.883177848918868,7.440610896566771,7.231111313497752,7.882482319871725,7.440452356732731,7.230813813410931
2459103.91708839,7.883,nan,0.31,G,0.04,0.0533028172,-0.00637742845,1.10522699,65.71,80.56,88.73,22539.86,33869.75,41093.13,0.00317,0.00258,0.00234,7.883,7.44085,7.23096,G,G,G,tess2020255094914-s0029-2-2-0193_cal_img_bkgdsub,2459103.912657,1238.18652,535.704846,-80.43157277777777,9.0,0.00363066684526863,7.883011444866201,7.440623841096666,7.231479886803412,7.882883424861453,7.4402794344289545,7.23046268870571
2459103.924032854,7.88399,nan,0.29,G,0.05,0.0540058947,-0.00570050939,1.10511319,65.68,80.51,88.68,22519.31,33835.78,41047.85,0.00317,0.00258,0.00235,7.88399,7.44194,7.23215,G,G,G,tess2020255095914-s0029-2-2-0193_cal_img_bkgdsub,2459103.9196014,1238.1984,535.71027,-80.436325,7.0,0.0036307310451790726,7.8841645558021405,7.441699809277866,7.231043238853739,7.883869615836732,7.44136415697635,7.231646004642452
2459103.9309774176,7.88376,nan,0.3,G,0.0,0.0543047994,-0.00689028077,1.10782924,65.69,80.51,88.68,22524.17,33834.23,41042.36,0.00317,0.00258,0.00235,7.88376,7.44199,7.2323,G,G,G,tess2020255100914-s0029-2-2-0193_cal_img_bkgdsub,2459103.9265459,1238.19543,535.704909,-80.42874166666667,9.0,0.003630795194886404,7.882150472611625,7.440624441261685,7.232729452691163,7.883658172426348,7.441443747450308,7.231840964848259
2459103.937921882,7.88365,nan,0.3,G,0.06,0.0537353211,-0.00541923586,1.10649982,65.69,80.53,88.69,22526.33,33844.83,41054.32,0.00317,0.00258,0.00235,7.88365,7.44165,7.23198,G,G,G,tess2020255101914-s0029-2-2-0193_cal_img_bkgdsub,2459103.9334903,1238.19634,535.70497,-80.4324575,8.0,0.003630859292543611,7.88268229497455,7.441555760278648,7.2316686651224185,7.883521921119336,7.441070653063769,7.231469543041975
2459103.9448664463,7.88319,nan,0.27,G,0.06,0.0545591518,-0.00701485525,1.10557646,65.71,80.52,88.69,22536.02,33840.09,41054.27,0.00317,0.00258,0.00235,7.88319,7.4418,7.23198,G,G,G,tess2020255102914-s0029-2-2-0193_cal_img_bkgdsub,2459103.9404348,1238.19669,535.70319,-80.43157277777777,9.0,0.0036309233399885914,7.883503822658812,7.440164013180628,7.231704639159376,7.883061178647355,7.4412199973046675,7.231472289488939
2459103.95181091,7.88304,nan,0.28,G,0.03,0.0525540456,-0.00614447047,1.10705902,65.71,80.53,88.7,22539.05,33853.09,41064.01,0.00317,0.00258,0.00235,7.88304,7.44138,7.23172,G,G,G,tess2020255103914-s0029-2-2-0193_cal_img_bkgdsub,2459103.9473792,1238.19571,535.70336,-80.43126312499999,8.0,0.003630987335377349,7.883400953691412,7.439855479735803,7.231197576067386,7.882922488564744,7.440817437852913,7.23124177547246
2459103.958755474,7.88348,nan,0.34,G,-0.05,0.0533605187,-0.00667495701,1.10728833,65.7,80.52,88.7,22529.98,33841.34,41061.27,0.00317,0.00258,0.00235,7.88348,7.44176,7.2318,G,G,G,tess2020255104914-s0029-2-2-0193_cal_img_bkgdsub,2459103.9543237,1238.18935,535.704652,-80.42640600000001,10.0,0.003631051280557716,7.883395948173801,7.440425544386937,7.231467477135527,7.88339429725386,7.441242250014914,7.231392605773129
2459103.965699938,7.88303,nan,0.31,G,0.08,0.0533519,-0.00724918989,1.10655333,65.71,80.53,88.7,22539.27,33852.73,41064.99,0.00317,0.00258,0.00235,7.88303,7.44139,7.2317,G,G,G,tess2020255105914-s0029-2-2-0193_cal_img_bkgdsub,2459103.9612681,1238.19621,535.704743,-80.42576899999999,10.0,0.003631115173675688,7.882399877428091,7.441222169894581,7.231984574308259,7.882888740551936,7.440798729004397,7.231178279934647
2459103.972644402,7.88388,nan,0.28,G,-0.01,0.0521027102,-0.00612821029,1.10795327,65.69,80.53,88.71,22521.63,33849.35,41068.94,0.00317,0.00258,0.00235,7.88388,7.4415,7.23159,G,G,G,tess2020255110914-s0029-2-2-0193_cal_img_bkgdsub,2459103.9682125,1238.19972,535.709969,-80.42697222222222,9.0,0.003631179015660461,7.8833201937458,7.4412987050826,7.231830361937952,7.883777061161271,7.440959127024777,7.231150195905082
2459103.979588966,7.88355,nan,0.32,G,-0.05,0.0521276359,-0.0058442167,1.10944965,65.7,80.53,88.71,22528.49,33845.77,41073.5,0.00317,0.00258,0.00235,7.88355,7.44162,7.23147,G,G,G,tess2020255111914-s0029-2-2-0193_cal_img_bkgdsub,2459103.975157,1238.18847,535.701833,-80.42520277777777,9.0,0.0036312428074211154,7.883865719784674,7.439885819817164,7.231157175794127,7.883463946424542,7.441102212313861,7.231067678572987
2459103.9865334295,7.88341,nan,0.27,G,0.0,0.0517716151,-0.00680339495,1.10832806,65.7,80.54,88.71,22531.39,33858.02,41071.32,0.00317,0.00258,0.00235,7.88341,7.44122,7.23153,G,G,G,tess2020255112914-s0029-2-2-0193_cal_img_bkgdsub,2459103.9821014,1238.18802,535.705341,-80.4267245,10.0,0.003631306547120923,7.882589921001091,7.440902106036233,7.231772827511648,7.883301961750475,7.440672752731206,7.2310883596561935
2459103.9934779927,7.88414,nan,0.31,G,-0.02,0.0535579377,-0.00629709773,1.10759582,65.68,80.51,88.68,22516.11,33829.04,41044.66,0.00317,0.00258,0.00235,7.88414,7.44215,7.23224,G,G,G,tess2020255113914-s0029-2-2-0193_cal_img_bkgdsub,2459103.9890459,1238.19549,535.705481,-80.42576899999997,10.0,0.003631370236596144,7.8831322372771755,7.441238615945589,7.231753957002261,7.884039038103453,7.441615143068239,7.231820080901583
2459104.000422457,7.88341,nan,0.29,G,-0.07,0.0529277303,-0.00572957158,1.10667169,65.7,80.53,88.7,22531.44,33847.31,41061.42,0.00317,0.00258,0.00235,7.88341,7.44157,7.23179,G,G,G,tess2020255114914-s0029-2-2-0193_cal_img_bkgdsub,2459103.9959903,1238.18753,535.703602,-80.42568937499998,8.0,0.003631433874012973,7.884255897808511,7.441159181517988,7.232884207970503,7.8833305942933185,7.441062996391201,7.231413252516905
2459104.00736692,7.88356,nan,0.3,G,-0.07,0.0540797947,-0.00544338603,1.10716172,65.7,80.52,88.7,22528.18,33840.22,41058.22,0.00317,0.00258,0.00235,7.88356,7.4418,7.23188,G,G,G,tess2020255115914-s0029-2-2-0193_cal_img_bkgdsub,2459104.0029347,1238.19427,535.705834,-80.42222000000002,7.0,0.003631497460279778,7.883774136589366,7.440859247252243,7.230791923570361,7.88348026630188,7.441294542477146,7.23150647344688
2459104.0143114836,7.88411,nan,0.3,G,-0.04,0.0536365605,-0.00618697246,1.1076162,65.68,80.51,88.67,22516.74,33829.16,41036.21,0.00317,0.00258,0.00235,7.88411,7.44215,7.23246,G,G,G,tess2020255120914-s0029-2-2-0193_cal_img_bkgdsub,2459104.0098792,1238.19954,535.707877,-80.42378722222222,9.0,0.003631560996314815,7.883099944429418,7.44090906936646,7.23261969953226,7.884015027020398,7.441627159113993,7.232063709204853
2459104.021255947,7.88355,nan,0.32,G,-0.03,0.0516934563,-0.00643818743,1.10795849,65.7,80.53,88.71,22528.43,33852.24,41069.36,0.00317,0.00258,0.00235,7.88355,7.44141,7.23158,G,G,G,tess2020255121914-s0029-2-2-0193_cal_img_bkgdsub,2459104.0168236,1238.1884,535.708045,-80.42404,7.0,0.0036316244802887198,7.8826119682167,7.4409909486968075,7.231002226950213,7.883450420080833,7.440883962223215,7.231176569953971
2459104.0282005104,7.88331,nan,0.31,G,0.08,0.0542658908,-0.00556518646,1.10538415,65.7,80.54,88.7,22533.38,33853.84,41063.46,0.00317,0.00258,0.00235,7.88331,7.44136,7.23174,G,G,G,tess2020255122914-s0029-2-2-0193_cal_img_bkgdsub,2459104.0237681,1238.19882,535.707209,-80.42290249999998,10.0,0.003631687914021848,7.883751968065292,7.440047503862944,7.23139702661625,7.883163521814581,7.44077244389256,7.231241542925288
2459104.0351449745,7.88374,nan,0.29,G,-0.02,0.0530668391,-0.00592827149,1.10777665,65.69,80.51,88.69,22524.47,33833.61,41049.1,0.00317,0.00258,0.00235,7.88374,7.44201,7.23212,G,G,G,tess2020255123914-s0029-2-2-0193_cal_img_bkgdsub,2459104.0307125,1238.19826,535.703015,-80.42085499999997,7.0,0.0036317512956920003,7.884437281643848,7.440566466955362,7.2308566194926165,7.883633853456339,7.441479113634571,7.231712220102267
2459104.0420895377,7.88339,nan,0.37,G,-0.03,0.0536272598,-0.00636138755,1.10551492,65.7,80.52,88.68,22531.71,33834.94,41038.19,0.00317,0.00258,0.00235,7.88339,7.44196,7.23241,G,G,G,tess2020255124914-s0029-2-2-0193_cal_img_bkgdsub,2459104.037657,1238.1965,535.704504,-80.41876199999999,10.0,0.00363181462711658,7.883274775054879,7.4405994211364215,7.232238822682077,7.88328673612905,7.441435286711894,7.232011461184979
2459104.0490340004,7.88387,nan,0.3,G,-0.03,0.0521652885,-0.00557329763,1.1089206,65.69,80.52,88.68,22521.8,33841.29,41046.67,0.00317,0.00258,0.00235,7.88387,7.44176,7.23218,G,G,G,tess2020255125914-s0029-2-2-0193_cal_img_bkgdsub,2459104.0446014,1238.19775,535.705787,-80.42095611111112,9.0,0.0036318779064721586,7.882787420702496,7.440582410717697,7.231911624202393,7.883764925404112,7.441236078699419,7.231784352214513
2459104.055978464,7.88382,nan,0.29,G,0.05,0.05465551,-0.0081650201,1.10717239,65.69,80.52,88.7,22522.83,33836.42,41059.4,0.00317,0.00258,0.00235,7.88382,7.44192,7.23185,G,G,G,tess2020255130914-s0029-2-2-0193_cal_img_bkgdsub,2459104.0515458,1238.19682,535.703644,-80.420673,10.0,0.003631941134674713,7.8842787064663815,7.440742877353615,7.231394889126297,7.883678903948576,7.441349653293297,7.231387070814519
2459104.062923027,7.88429,nan,0.27,G,0.09,0.0540997622,-0.00658781541,1.10571206,65.67,80.51,88.69,22513.16,33831.39,41050.54,0.00317,0.00258,0.00235,7.88429,7.44208,7.23208,G,G,G,tess2020255131914-s0029-2-2-0193_cal_img_bkgdsub,2459104.0584903,1238.18939,535.709396,-80.41989444444445,9.0,0.003632004312624549,7.8842968168725,7.439690002363614,7.230989584549973,7.884130967967076,7.4414882455729545,7.2315852150815125
2459104.0698674903,7.88382,nan,0.31,G,-0.01,0.0518651689,-0.00463196471,1.10723706,65.69,80.51,88.69,22522.84,33832.87,41048.45,0.00317,0.00258,0.00235,7.88382,7.44203,7.23214,G,G,G,tess2020255132914-s0029-2-2-0193_cal_img_bkgdsub,2459104.0654347,1238.19927,535.704041,-80.418125,10.0,0.003632067438502654,7.883250152864514,7.441892944555861,7.232428769533378,7.88370215876482,7.441496107443102,7.231738504753416
2459104.076812053,7.88385,nan,0.3,G,0.01,0.053392756,-0.00638121701,1.10574594,65.69,80.52,88.69,22522.16,33836.48,41053.52,0.00317,0.00258,0.00235,7.88385,7.44192,7.232,G,G,G,tess2020255133914-s0029-2-2-0193_cal_img_bkgdsub,2459104.0723792,1238.19549,535.709269,-80.41600166666667,9.0,0.003632130514127525,7.884184353281511,7.440974918942548,7.231635684406072,7.883723796008477,7.441378370622019,7.231579654962563
2459104.083756516,7.88377,nan,0.32,G,0.06,0.0545994576,-0.00598012259,1.10535234,65.69,80.51,88.68,22523.98,33831.22,41044.43,0.00317,0.00258,0.00235,7.88377,7.44208,7.23224,G,G,G,tess2020255134914-s0029-2-2-0193_cal_img_bkgdsub,2459104.0793236,1238.19464,535.703726,-80.42130999999998,10.0,0.0036321935376830575,7.883598038091339,7.440708032649911,7.232602975396251,7.883621738226114,7.441513046290753,7.231776071637907
2459104.0907009793,7.8844,nan,0.32,G,-0.04,0.0542609958,-0.00546522667,1.10601258,65.67,80.49,88.67,22510.72,33813.93,41031.93,0.00317,0.00258,0.00235,7.8844,7.44264,7.23257,G,G,G,tess2020255135914-s0029-2-2-0193_cal_img_bkgdsub,2459104.086268,1238.19399,535.703512,-80.41721499999998,7.0,0.003632256510068878,7.884233217038446,7.4422328097209,7.232396719309256,7.884293616002244,7.442129438271597,7.232195806022283
2459104.0976455426,7.88356,nan,0.28,G,-0.13,0.0526498394,-0.00559255858,1.10767958,65.7,80.51,88.69,22528.19,33836.48,41049.32,0.00317,0.00258,0.00235,7.88356,7.44192,7.23211,G,G,G,tess2020255140914-s0029-2-2-0193_cal_img_bkgdsub,2459104.0932125,1238.19486,535.705929,-80.4190805,10.0,0.0036323194321985584,7.882873952604717,7.440923455807184,7.230955923423058,7.883488686106075,7.441462180302668,7.231818112905033
2459104.1045900052,7.88391,nan,0.25,G,-0.02,0.0535644092,-0.00652584249,1.10541964,65.69,80.52,88.69,22521.06,33838.24,41051.64,0.00317,0.00258,0.00235,7.88391,7.44186,7.23205,G,G,G,tess2020255141914-s0029-2-2-0193_cal_img_bkgdsub,2459104.1001569,1238.19665,535.708408,-80.41732875000002,8.0,0.003632382302247738,7.883632790350997,7.440335450042782,7.231613894514838,7.883791541343666,7.441341987532572,7.2316641070302445
2459104.111534568,7.88377,nan,0.3,G,-0.02,0.0519086951,-0.00590477862,1.10412386,65.69,80.52,88.68,22523.86,33840.24,41046.3,0.00317,0.00258,0.00235,7.88377,7.44179,7.23219,G,G,G,tess2020255142914-s0029-2-2-0193_cal_img_bkgdsub,2459104.1071014,1238.19686,535.708461,-80.41732875,8.0,0.0036324451220317872,7.88305697204182,7.4403230883375695,7.232037557731381,7.883650917878615,7.441275722352651,7.231806640723167
2459104.1184790307,7.88381,nan,0.27,G,0.05,0.0523028238,-0.00624500637,1.106328,65.69,80.51,88.67,22523.14,33832.12,41040.14,0.00317,0.00258,0.00235,7.88381,7.44205,7.23236,G,G,G,tess2020255143914-s0029-2-2-0193_cal_img_bkgdsub,2459104.1140458,1238.19732,535.706683,-80.417726875,8.0,0.0036325078897419595,7.883922249335503,7.440893736587144,7.231844179734368,7.883659242931834,7.441498093320379,7.231917691129141
2459104.1254234933,7.88453,nan,0.32,G,-0.03,0.0506956082,-0.00613340438,1.10715575,65.67,80.5,88.67,22508.06,33822.7,41031.81,0.00317,0.00258,0.00235,7.88453,7.44236,7.23258,G,G,G,tess2020255144914-s0029-2-2-0193_cal_img_bkgdsub,2459104.1209902,1238.19602,535.707535,-80.417488,10.0,0.0036325706062742377,7.883595260300885,7.4419047298195515,7.232810859750271,7.884411806497488,7.441853627911664,7.232209964272059
2459104.132368056,7.88358,nan,0.31,G,0.03,0.0521499799,-0.00553430307,1.10676881,65.7,80.51,88.67,22527.83,33834.75,41032.09,0.00317,0.00258,0.00235,7.88358,7.44197,7.23257,G,G,G,tess2020255145914-s0029-2-2-0193_cal_img_bkgdsub,2459104.1279347,1238.19418,535.704633,-80.41557700000001,10.0,0.003632633272534253,7.883442067381321,7.44142174219214,7.2322711830460005,7.883438088028958,7.441430910436455,7.232149224022954
2459104.1393125188,7.88402,nan,0.27,G,0.04,0.0514149524,-0.00627897118,1.1067886,65.68,80.51,88.67,22518.68,33834.46,41039.76,0.00317,0.00258,0.00235,7.88402,7.44198,7.23237,G,G,G,tess2020255150914-s0029-2-2-0193_cal_img_bkgdsub,2459104.1348791,1238.18843,535.707152,-80.41210888888891,9.0,0.0036326958867176616,7.883115725148384,7.4405087676479456,7.232521942305981,7.883873622452379,7.441436892124342,7.2319433033748455
2459104.146257081,7.88451,nan,0.31,G,-0.03,0.0525297407,-0.00489366999,1.1053812,65.67,80.5,88.67,22508.59,33821.18,41029.72,0.00317,0.00258,0.00235,7.88451,7.44241,7.23263,G,G,G,tess2020255151914-s0029-2-2-0193_cal_img_bkgdsub,2459104.1418236,1238.19002,535.70749,-80.41175500000001,9.0,0.0036327584506198477,7.883566750222225,7.441402946789967,7.231904149788386,7.8843914577773315,7.441906504610734,7.232265983200765
2459104.1532015437,7.88425,nan,0.29,G,0.01,0.0529005262,-0.00505108362,1.10845961,65.68,80.5,88.68,22513.92,33827.42,41040.34,0.00317,0.00258,0.00235,7.88425,7.44221,7.23235,G,G,G,tess2020255152914-s0029-2-2-0193_cal_img_bkgdsub,2459104.148768,1238.19885,535.706173,-80.414541875,8.0,0.0036328209624394464,7.884115680245575,7.441212452067435,7.231736101957555,7.884112397122244,7.441684690364221,7.231952055067051
2459104.1601461065,7.88396,nan,0.3,G,0.01,0.0530250165,-0.00541397993,1.10752328,65.68,80.51,88.68,22520.03,33834.34,41045.93,0.00317,0.00258,0.00235,7.88396,7.44198,7.2322,G,G,G,tess2020255153914-s0029-2-2-0193_cal_img_bkgdsub,2459104.1557125,1238.19685,535.706264,-80.41398450000001,10.0,0.0036328834239814636,7.8837777961193405,7.4412950467709775,7.231765431180528,7.883820890414358,7.441454126722109,7.231803424933782
